time,SensorX0Y0Z0Axisx,SensorX0Y0Z0Axisy,SensorX0Y0Z0Axisz
"2020-12-23 19:37:03.131288",-0.136947631835938,0.459766387939453,-0.0941276550292969
"2020-12-23 19:37:03.418916",-0.136947631835938,0.459575653076172,-0.0943183898925781
"2020-12-23 19:37:03.707214",-0.137042999267578,0.459671020507812,-0.0939369201660156
"2020-12-23 19:37:03.996065",-0.137138366699219,0.459671020507812,-0.0945091247558594
"2020-12-23 19:37:04.283483",-0.1373291015625,0.459575653076172,-0.0946998596191406
"2020-12-23 19:37:04.572554",-0.1373291015625,0.459671020507812,-0.0942230224609375
"2020-12-23 19:37:04.858469",-0.137615203857422,0.459671020507812,-0.0942230224609375
"2020-12-23 19:37:05.160578",-0.137710571289063,0.459671020507812,-0.0943183898925781
"2020-12-23 19:37:05.471744",-0.137710571289063,0.459671020507812,-0.0944137573242188
"2020-12-23 19:37:05.760474",-0.138092041015625,0.459671020507812,-0.0943183898925781
"2020-12-23 19:37:06.064068",-0.137901306152344,0.459671020507812,-0.0947952270507813
"2020-12-23 19:37:06.353060",-0.137805938720703,0.459575653076172,-0.0948905944824219
"2020-12-23 19:37:06.646954",-0.137901306152344,0.459480285644531,-0.0948905944824219
"2020-12-23 19:37:06.935365",-0.137901306152344,0.459384918212891,-0.0949859619140625
"2020-12-23 19:37:07.246792",-0.138187408447266,0.459480285644531,-0.0948905944824219
"2020-12-23 19:37:07.535562",-0.138187408447266,0.459480285644531,-0.0951766967773438
"2020-12-23 19:37:07.821734",-0.138187408447266,0.45928955078125,-0.0946998596191406
"2020-12-23 19:37:08.134852",-0.138282775878906,0.459384918212891,-0.0952720642089844
"2020-12-23 19:37:08.433712",-0.138473510742188,0.459384918212891,-0.0952720642089844
"2020-12-23 19:37:08.725984",-0.138664245605469,0.459480285644531,-0.0948905944824219
"2020-12-23 19:37:09.013192",-0.138664245605469,0.459575653076172,-0.0952720642089844
"2020-12-23 19:37:09.303322",-0.138568878173828,0.459861755371094,-0.0951766967773438
"2020-12-23 19:37:09.590644",-0.138473510742188,0.460243225097656,-0.0946998596191406
"2020-12-23 19:37:09.886806",-0.138378143310547,0.460147857666016,-0.0949859619140625
"2020-12-23 19:37:10.173758",-0.138378143310547,0.460529327392578,-0.0945091247558594
"2020-12-23 19:37:10.466226",-0.138378143310547,0.460720062255859,-0.0947952270507813
"2020-12-23 19:37:10.757532",-0.138378143310547,0.460720062255859,-0.0944137573242188
"2020-12-23 19:37:11.044637",-0.138759613037109,0.460910797119141,-0.0944137573242188
"2020-12-23 19:37:11.335827",-0.138378143310547,0.460720062255859,-0.0948905944824219
"2020-12-23 19:37:11.628779",-0.138759613037109,0.4608154296875,-0.0946998596191406
"2020-12-23 19:37:11.922848",-0.138759613037109,0.460720062255859,-0.0946998596191406
"2020-12-23 19:37:12.210734",-0.13885498046875,0.4608154296875,-0.0946044921875
"2020-12-23 19:37:12.514425",-0.13885498046875,0.460720062255859,-0.0951766967773438
"2020-12-23 19:37:12.803803",-0.13885498046875,0.460624694824219,-0.0950813293457031
"2020-12-23 19:37:13.091727",-0.139045715332031,0.460720062255859,-0.0947952270507813
"2020-12-23 19:37:13.380794",-0.139045715332031,0.460624694824219,-0.0952720642089844
"2020-12-23 19:37:13.673865",-0.139141082763672,0.460720062255859,-0.0947952270507813
"2020-12-23 19:37:13.975491",-0.139236450195313,0.460720062255859,-0.0950813293457031
"2020-12-23 19:37:14.273690",-0.139236450195313,0.4608154296875,-0.0949859619140625
"2020-12-23 19:37:14.602271",-0.139331817626953,0.460529327392578,-0.0954627990722656
"2020-12-23 19:37:14.889039",-0.139427185058594,0.460720062255859,-0.0951766967773438
"2020-12-23 19:37:15.200187",-0.139522552490234,0.460624694824219,-0.0954627990722656
"2020-12-23 19:37:15.516821",-0.139617919921875,0.460624694824219,-0.0955581665039063
"2020-12-23 19:37:15.830111",-0.139713287353516,0.460529327392578,-0.0955581665039063
"2020-12-23 19:37:16.132377",-0.139808654785156,0.460624694824219,-0.0958442687988281
"2020-12-23 19:37:16.429473",-0.139808654785156,0.460529327392578,-0.0957489013671875
"2020-12-23 19:37:16.731905",-0.140094757080078,0.460624694824219,-0.0956535339355469
"2020-12-23 19:37:17.030222",-0.139999389648438,0.460529327392578,-0.0958442687988281
"2020-12-23 19:37:17.329261",-0.139999389648438,0.460624694824219,-0.0958442687988281
"2020-12-23 19:37:17.618435",-0.139904022216797,0.460433959960937,-0.0960350036621094
"2020-12-23 19:37:17.907390",-0.140094757080078,0.460529327392578,-0.0954627990722656
"2020-12-23 19:37:18.196090",-0.140190124511719,0.460529327392578,-0.09613037109375
"2020-12-23 19:37:18.496876",-0.140285491943359,0.460338592529297,-0.0962257385253906
"2020-12-23 19:37:18.784869",-0.140285491943359,0.460338592529297,-0.0962257385253906
"2020-12-23 19:37:19.083752",-0.140285491943359,0.460433959960937,-0.0964164733886719
"2020-12-23 19:37:19.379426",-0.140571594238281,0.460624694824219,-0.0963211059570313
"2020-12-23 19:37:19.664425",-0.140476226806641,0.460529327392578,-0.0966072082519531
"2020-12-23 19:37:19.956010",-0.140380859375,0.460529327392578,-0.0962257385253906
"2020-12-23 19:37:20.241735",-0.140666961669922,0.460529327392578,-0.0962257385253906
"2020-12-23 19:37:20.534889",-0.140476226806641,0.460529327392578,-0.0967979431152344
"2020-12-23 19:37:20.833403",-0.140571594238281,0.460433959960937,-0.0967979431152344
"2020-12-23 19:37:21.127867",-0.140666961669922,0.460624694824219,-0.0964164733886719
"2020-12-23 19:37:21.425839",-0.140857696533203,0.460529327392578,-0.0962257385253906
"2020-12-23 19:37:21.730620",-0.140857696533203,0.460624694824219,-0.096893310546875
"2020-12-23 19:37:22.019563",-0.140857696533203,0.460529327392578,-0.0967025756835938
"2020-12-23 19:37:22.319982",-0.140857696533203,0.460529327392578,-0.0967025756835938
"2020-12-23 19:37:22.619877",-0.141048431396484,0.460529327392578,-0.0967025756835938
"2020-12-23 19:37:22.907021",-0.141048431396484,0.460529327392578,-0.0966072082519531
"2020-12-23 19:37:23.197283",-0.141143798828125,0.460529327392578,-0.0972747802734375
"2020-12-23 19:37:23.491564",-0.141334533691406,0.460529327392578,-0.0965118408203125
"2020-12-23 19:37:23.803081",-0.141334533691406,0.460433959960937,-0.0967025756835938
"2020-12-23 19:37:24.096766",-0.141334533691406,0.460433959960937,-0.0970840454101563
"2020-12-23 19:37:24.386419",-0.141429901123047,0.460338592529297,-0.0967979431152344
"2020-12-23 19:37:24.677011",-0.141334533691406,0.460529327392578,-0.096893310546875
"2020-12-23 19:37:24.981946",-0.141525268554687,0.460243225097656,-0.0974655151367188
"2020-12-23 19:37:25.277470",-0.141716003417969,0.460433959960937,-0.0969886779785156
"2020-12-23 19:37:25.565718",-0.141620635986328,0.460338592529297,-0.0972747802734375
"2020-12-23 19:37:25.862309",-0.141811370849609,0.460243225097656,-0.0972747802734375
"2020-12-23 19:37:26.166870",-0.141811370849609,0.460243225097656,-0.0972747802734375
"2020-12-23 19:37:26.465525",-0.14190673828125,0.460338592529297,-0.0973701477050781
"2020-12-23 19:37:26.760734",-0.142002105712891,0.460243225097656,-0.0972747802734375
"2020-12-23 19:37:27.060415",-0.142192840576172,0.460243225097656,-0.0972747802734375
"2020-12-23 19:37:27.349394",-0.142097473144531,0.460147857666016,-0.0975608825683594
"2020-12-23 19:37:27.633573",-0.142097473144531,0.460243225097656,-0.0975608825683594
"2020-12-23 19:37:27.928610",-0.142288208007812,0.460243225097656,-0.0975608825683594
"2020-12-23 19:37:28.218111",-0.142288208007812,0.460243225097656,-0.0972747802734375
"2020-12-23 19:37:28.520662",-0.142288208007812,0.460147857666016,-0.0970840454101563
"2020-12-23 19:37:28.808677",-0.142574310302734,0.460338592529297,-0.0971794128417969
"2020-12-23 19:37:29.097174",-0.142478942871094,0.460338592529297,-0.0975608825683594
"2020-12-23 19:37:29.385709",-0.142478942871094,0.460052490234375,-0.0971794128417969
"2020-12-23 19:37:29.673061",-0.142669677734375,0.460243225097656,-0.0972747802734375
"2020-12-23 19:37:29.972544",-0.142765045166016,0.460147857666016,-0.0971794128417969
"2020-12-23 19:37:30.332388",-0.142669677734375,0.460147857666016,-0.0979423522949219
"2020-12-23 19:37:30.620892",-0.142383575439453,0.460338592529297,-0.0977516174316406
"2020-12-23 19:37:30.909347",-0.142478942871094,0.460338592529297,-0.0982284545898438
"2020-12-23 19:37:31.202262",-0.142288208007812,0.460433959960937,-0.0978469848632813
"2020-12-23 19:37:31.491864",-0.142383575439453,0.460624694824219,-0.0982284545898438
"2020-12-23 19:37:31.783764",-0.142478942871094,0.460433959960937,-0.0983238220214844
"2020-12-23 19:37:32.078897",-0.142192840576172,0.460529327392578,-0.0988006591796875
"2020-12-23 19:37:32.372103",-0.142478942871094,0.460529327392578,-0.0985145568847656
"2020-12-23 19:37:32.663068",-0.142288208007812,0.460624694824219,-0.0989913940429688
"2020-12-23 19:37:32.950601",-0.142288208007812,0.460529327392578,-0.0987052917480469
"2020-12-23 19:37:33.237969",-0.142192840576172,0.4608154296875,-0.0989913940429688
"2020-12-23 19:37:33.529756",-0.142192840576172,0.460720062255859,-0.0994682312011719
"2020-12-23 19:37:33.825981",-0.142192840576172,0.4608154296875,-0.0997543334960938
"2020-12-23 19:37:34.133848",-0.142002105712891,0.460910797119141,-0.0994682312011719
"2020-12-23 19:37:34.423938",-0.142097473144531,0.460910797119141,-0.0994682312011719
"2020-12-23 19:37:34.710746",-0.142288208007812,0.461006164550781,-0.0998497009277344
"2020-12-23 19:37:34.998257",-0.142192840576172,0.460910797119141,-0.0997543334960938
"2020-12-23 19:37:35.285478",-0.142192840576172,0.461006164550781,-0.0993728637695313
"2020-12-23 19:37:35.572489",-0.142478942871094,0.461006164550781,-0.0994682312011719
"2020-12-23 19:37:35.864036",-0.142192840576172,0.4608154296875,-0.100040435791016
"2020-12-23 19:37:36.171202",-0.142574310302734,0.460910797119141,-0.0994682312011719
"2020-12-23 19:37:36.459184",-0.142574310302734,0.460910797119141,-0.100135803222656
"2020-12-23 19:37:36.747658",-0.142669677734375,0.460720062255859,-0.0998497009277344
"2020-12-23 19:37:37.035775",-0.142669677734375,0.4608154296875,-0.0995635986328125
"2020-12-23 19:37:37.329582",-0.142574310302734,0.460720062255859,-0.100135803222656
"2020-12-23 19:37:37.616354",-0.142765045166016,0.460624694824219,-0.0996589660644531
"2020-12-23 19:37:37.916090",-0.142860412597656,0.460720062255859,-0.0998497009277344
"2020-12-23 19:37:38.208295",-0.142955780029297,0.460720062255859,-0.100231170654297
"2020-12-23 19:37:38.499404",-0.142955780029297,0.460720062255859,-0.0996589660644531
"2020-12-23 19:37:38.786078",-0.143051147460937,0.460624694824219,-0.0996589660644531
"2020-12-23 19:37:39.086688",-0.143146514892578,0.460529327392578,-0.0996589660644531
"2020-12-23 19:37:39.384699",-0.143146514892578,0.460624694824219,-0.0998497009277344
"2020-12-23 19:37:39.675397",-0.143527984619141,0.460529327392578,-0.100421905517578
"2020-12-23 19:37:39.964219",-0.143527984619141,0.460338592529297,-0.100135803222656
"2020-12-23 19:37:40.265466",-0.143718719482422,0.460338592529297,-0.100040435791016
"2020-12-23 19:37:40.549313",-0.144004821777344,0.460147857666016,-0.0998497009277344
"2020-12-23 19:37:40.837070",-0.144195556640625,0.460147857666016,-0.099945068359375
"2020-12-23 19:37:41.144489",-0.144195556640625,0.460052490234375,-0.100612640380859
"2020-12-23 19:37:41.444440",-0.144481658935547,0.460052490234375,-0.100517272949219
"2020-12-23 19:37:41.743051",-0.144672393798828,0.460052490234375,-0.100612640380859
"2020-12-23 19:37:42.029687",-0.144672393798828,0.459766387939453,-0.100231170654297
"2020-12-23 19:37:42.328781",-0.144767761230469,0.459861755371094,-0.100517272949219
"2020-12-23 19:37:42.634378",-0.14495849609375,0.460052490234375,-0.100040435791016
"2020-12-23 19:37:42.921344",-0.145339965820312,0.459861755371094,-0.100231170654297
"2020-12-23 19:37:43.209469",-0.145244598388672,0.459861755371094,-0.1007080078125
"2020-12-23 19:37:43.499052",-0.145244598388672,0.459766387939453,-0.100135803222656
"2020-12-23 19:37:43.793393",-0.145435333251953,0.459766387939453,-0.100612640380859
"2020-12-23 19:37:44.080484",-0.145626068115234,0.459861755371094,-0.100231170654297
"2020-12-23 19:37:44.375325",-0.145530700683594,0.459766387939453,-0.100803375244141
"2020-12-23 19:37:44.676089",-0.145530700683594,0.459861755371094,-0.100803375244141
"2020-12-23 19:37:44.978700",-0.145530700683594,0.459766387939453,-0.100612640380859
"2020-12-23 19:37:45.265479",-0.145530700683594,0.459861755371094,-0.100421905517578
"2020-12-23 19:37:45.552507",-0.145626068115234,0.459957122802734,-0.100135803222656
"2020-12-23 19:37:45.847668",-0.145626068115234,0.459861755371094,-0.100326538085938
"2020-12-23 19:37:46.150146",-0.145721435546875,0.459671020507812,-0.100231170654297
"2020-12-23 19:37:46.442755",-0.145626068115234,0.459766387939453,-0.100994110107422
"2020-12-23 19:37:46.739525",-0.145816802978516,0.459766387939453,-0.100898742675781
"2020-12-23 19:37:47.027189",-0.145530700683594,0.459957122802734,-0.101184844970703
"2020-12-23 19:37:47.325411",-0.145435333251953,0.459861755371094,-0.101470947265625
"2020-12-23 19:37:47.613318",-0.145244598388672,0.460243225097656,-0.101280212402344
"2020-12-23 19:37:47.901841",-0.145244598388672,0.460433959960937,-0.101470947265625
"2020-12-23 19:37:48.195837",-0.145244598388672,0.460338592529297,-0.101757049560547
"2020-12-23 19:37:48.483488",-0.144863128662109,0.4608154296875,-0.101947784423828
"2020-12-23 19:37:48.780009",-0.144481658935547,0.461006164550781,-0.102710723876953
"2020-12-23 19:37:49.073658",-0.144577026367187,0.461101531982422,-0.102901458740234
"2020-12-23 19:37:49.360875",-0.144481658935547,0.461006164550781,-0.103282928466797
"2020-12-23 19:37:49.647709",-0.144672393798828,0.461006164550781,-0.102615356445313
"2020-12-23 19:37:49.943491",-0.144577026367187,0.461101531982422,-0.103187561035156
"2020-12-23 19:37:50.232898",-0.144672393798828,0.461101531982422,-0.102806091308594
"2020-12-23 19:37:50.528760",-0.144863128662109,0.461101531982422,-0.103187561035156
"2020-12-23 19:37:50.826595",-0.144863128662109,0.461101531982422,-0.103378295898438
"2020-12-23 19:37:51.114208",-0.14495849609375,0.461196899414062,-0.102996826171875
"2020-12-23 19:37:51.408653",-0.145053863525391,0.461101531982422,-0.103664398193359
"2020-12-23 19:37:51.696169",-0.145053863525391,0.461101531982422,-0.103187561035156
"2020-12-23 19:37:51.985085",-0.145244598388672,0.461292266845703,-0.103187561035156
"2020-12-23 19:37:52.280971",-0.145149230957031,0.461196899414062,-0.103282928466797
"2020-12-23 19:37:52.565978",-0.145149230957031,0.461101531982422,-0.103378295898438
"2020-12-23 19:37:52.854980",-0.145149230957031,0.461101531982422,-0.103950500488281
"2020-12-23 19:37:53.143108",-0.145149230957031,0.461006164550781,-0.103855133056641
"2020-12-23 19:37:53.430710",-0.145435333251953,0.461101531982422,-0.103473663330078
"2020-12-23 19:37:53.726644",-0.145244598388672,0.461292266845703,-0.103759765625
"2020-12-23 19:37:54.014196",-0.145435333251953,0.461006164550781,-0.103473663330078
"2020-12-23 19:37:54.307979",-0.145339965820312,0.461196899414062,-0.103950500488281
"2020-12-23 19:37:54.595395",-0.145435333251953,0.461196899414062,-0.103569030761719
"2020-12-23 19:37:54.884188",-0.145721435546875,0.461196899414062,-0.103664398193359
"2020-12-23 19:37:55.171735",-0.145530700683594,0.461101531982422,-0.104045867919922
"2020-12-23 19:37:55.458880",-0.145530700683594,0.460910797119141,-0.104141235351563
"2020-12-23 19:37:55.776084",-0.145435333251953,0.461101531982422,-0.103950500488281
"2020-12-23 19:37:56.068133",-0.145721435546875,0.461292266845703,-0.103855133056641
"2020-12-23 19:37:56.358974",-0.145530700683594,0.461006164550781,-0.104141235351563
"2020-12-23 19:37:56.651452",-0.145721435546875,0.461101531982422,-0.103759765625
"2020-12-23 19:37:56.942343",-0.145530700683594,0.461006164550781,-0.104045867919922
"2020-12-23 19:37:57.230891",-0.145721435546875,0.461101531982422,-0.103664398193359
"2020-12-23 19:37:57.517470",-0.145721435546875,0.461006164550781,-0.103759765625
"2020-12-23 19:37:57.808640",-0.145626068115234,0.460910797119141,-0.104141235351563
"2020-12-23 19:37:58.102863",-0.145721435546875,0.460910797119141,-0.104141235351563
"2020-12-23 19:37:58.404508",-0.145816802978516,0.461006164550781,-0.104141235351563
"2020-12-23 19:37:58.733038",-0.145816802978516,0.461101531982422,-0.103759765625
"2020-12-23 19:37:59.023563",-0.145721435546875,0.460910797119141,-0.104331970214844
"2020-12-23 19:37:59.318683",-0.145816802978516,0.461196899414062,-0.104141235351563
"2020-12-23 19:37:59.612647",-0.145912170410156,0.461101531982422,-0.103855133056641
"2020-12-23 19:37:59.902571",-0.145816802978516,0.461101531982422,-0.104141235351563
"2020-12-23 19:38:00.189997",-0.145721435546875,0.460910797119141,-0.104141235351563
"2020-12-23 19:38:00.476792",-0.145816802978516,0.460910797119141,-0.103855133056641
"2020-12-23 19:38:00.781586",-0.145912170410156,0.461006164550781,-0.103759765625
"2020-12-23 19:38:01.070567",-0.145816802978516,0.460910797119141,-0.104236602783203
"2020-12-23 19:38:01.375995",-0.145816802978516,0.460910797119141,-0.104141235351563
"2020-12-23 19:38:01.667672",-0.146007537841797,0.461006164550781,-0.104045867919922
"2020-12-23 19:38:01.958470",-0.145912170410156,0.460910797119141,-0.104236602783203
"2020-12-23 19:38:02.246654",-0.145912170410156,0.460910797119141,-0.103950500488281
"2020-12-23 19:38:02.533512",-0.146102905273437,0.461101531982422,-0.104045867919922
"2020-12-23 19:38:02.826941",-0.146007537841797,0.4608154296875,-0.103950500488281
"2020-12-23 19:38:03.115405",-0.146198272705078,0.461006164550781,-0.103855133056641
"2020-12-23 19:38:03.405432",-0.145912170410156,0.460720062255859,-0.104427337646484
"2020-12-23 19:38:03.691908",-0.145912170410156,0.4608154296875,-0.104331970214844
"2020-12-23 19:38:03.979419",-0.146007537841797,0.4608154296875,-0.104045867919922
"2020-12-23 19:38:04.269680",-0.146102905273437,0.4608154296875,-0.104427337646484
"2020-12-23 19:38:04.558425",-0.146007537841797,0.460720062255859,-0.104236602783203
"2020-12-23 19:38:04.850529",-0.146293640136719,0.460910797119141,-0.104331970214844
"2020-12-23 19:38:05.140359",-0.145912170410156,0.4608154296875,-0.104522705078125
"2020-12-23 19:38:05.431165",-0.146198272705078,0.4608154296875,-0.103950500488281
"2020-12-23 19:38:05.765370",-0.146389007568359,0.460624694824219,-0.103950500488281
"2020-12-23 19:38:06.073860",-0.146102905273437,0.460720062255859,-0.104618072509766
"2020-12-23 19:38:06.359697",-0.146102905273437,0.460624694824219,-0.104045867919922
"2020-12-23 19:38:06.647692",-0.146293640136719,0.460910797119141,-0.104045867919922
"2020-12-23 19:38:06.940139",-0.146198272705078,0.460720062255859,-0.104522705078125
"2020-12-23 19:38:07.231208",-0.146484375,0.4608154296875,-0.103855133056641
"2020-12-23 19:38:07.519782",-0.146293640136719,0.4608154296875,-0.104427337646484
"2020-12-23 19:38:07.812721",-0.146484375,0.460624694824219,-0.104045867919922
"2020-12-23 19:38:08.100111",-0.146579742431641,0.4608154296875,-0.104236602783203
"2020-12-23 19:38:08.386493",-0.146675109863281,0.460720062255859,-0.104427337646484
"2020-12-23 19:38:08.678560",-0.146770477294922,0.460433959960937,-0.104045867919922
"2020-12-23 19:38:08.971765",-0.146770477294922,0.460529327392578,-0.104618072509766
"2020-12-23 19:38:09.268042",-0.146865844726562,0.460624694824219,-0.104522705078125
"2020-12-23 19:38:09.556472",-0.146961212158203,0.460433959960937,-0.104713439941406
"2020-12-23 19:38:09.850485",-0.147151947021484,0.460624694824219,-0.104618072509766
"2020-12-23 19:38:10.146684",-0.147151947021484,0.460433959960937,-0.104236602783203
"2020-12-23 19:38:10.435600",-0.147247314453125,0.460243225097656,-0.104808807373047
"2020-12-23 19:38:10.742422",-0.147247314453125,0.460433959960937,-0.104427337646484
"2020-12-23 19:38:11.044317",-0.147438049316406,0.460433959960937,-0.104522705078125
"2020-12-23 19:38:11.360181",-0.147438049316406,0.460338592529297,-0.104427337646484
"2020-12-23 19:38:11.652796",-0.147628784179687,0.460433959960937,-0.104999542236328
"2020-12-23 19:38:11.941301",-0.147628784179687,0.460338592529297,-0.104618072509766
"2020-12-23 19:38:12.234691",-0.147724151611328,0.460338592529297,-0.104904174804688
"2020-12-23 19:38:12.540687",-0.147533416748047,0.460243225097656,-0.104808807373047
"2020-12-23 19:38:12.830727",-0.147914886474609,0.460338592529297,-0.104331970214844
"2020-12-23 19:38:13.118237",-0.147914886474609,0.460243225097656,-0.105094909667969
"2020-12-23 19:38:13.402635",-0.147819519042969,0.460338592529297,-0.105094909667969
"2020-12-23 19:38:13.702527",-0.147914886474609,0.460338592529297,-0.105094909667969
"2020-12-23 19:38:13.989810",-0.147819519042969,0.460243225097656,-0.105094909667969
"2020-12-23 19:38:14.280661",-0.148105621337891,0.460338592529297,-0.104427337646484
"2020-12-23 19:38:14.583453",-0.14801025390625,0.460243225097656,-0.105094909667969
"2020-12-23 19:38:14.884950",-0.14801025390625,0.460243225097656,-0.105190277099609
"2020-12-23 19:38:15.175382",-0.148105621337891,0.460433959960937,-0.104808807373047
"2020-12-23 19:38:15.496841",-0.148391723632812,0.460433959960937,-0.104713439941406
"2020-12-23 19:38:15.816229",-0.148200988769531,0.460338592529297,-0.105094909667969
"2020-12-23 19:38:16.111685",-0.148391723632812,0.460243225097656,-0.104904174804688
"2020-12-23 19:38:16.415213",-0.148487091064453,0.460338592529297,-0.104808807373047
"2020-12-23 19:38:16.704156",-0.148391723632812,0.460243225097656,-0.105381011962891
"2020-12-23 19:38:16.991834",-0.148391723632812,0.460147857666016,-0.104904174804688
"2020-12-23 19:38:17.279801",-0.148677825927734,0.460243225097656,-0.104904174804688
"2020-12-23 19:38:17.564098",-0.148677825927734,0.460243225097656,-0.104808807373047
"2020-12-23 19:38:17.868924",-0.148487091064453,0.460147857666016,-0.10528564453125
"2020-12-23 19:38:18.163674",-0.148868560791016,0.460243225097656,-0.104808807373047
"2020-12-23 19:38:18.454458",-0.148677825927734,0.460147857666016,-0.105476379394531
